nbSyll;pron;origin;warning;remarques;POS;lineId;pageId;motVedette;sizePron;hwd;pronSampa;ipa
5;sūpĕrfĭʹcĭal;;;;a.;14.0;207;superficial;12;superficial;s u p 3:r f I S @ l;supɜ:rfɪʃəl
4;sūpĕʹrflū_o_us;;;;a.;18.0;207;superfluous;14;superfluous;s u p 3:r f l w V s;supɜ:rflwʌs
4;sūpĕrĭndūʹce;;;;v.;19.0;207;superinduce;12;superinduce;s u p 3:r i n d u s;supɜ:rindus
5;sūpĕrĭntĕʹndănt;;;;n.;22.0;207;superintendant;15;superintendant;s u p 3:r @ n t E n d @ n t;supɜ:rəntɛndənt
6;sūpĕrĭōʹrity;;;;n.;23.0;207;superiority;12;superiority;s u p i r\ i: O: r\ i 4 i:;supiɹiːOːɹiɾiː
4;sūpĕʹrlātive;;;;a.;25.0;207;superlative;12;superlative;s U p 3:r l @ 4 i v;sʊpɜ:rləɾiv
5;sūpĕrnāʹtūral;;;;a.;27.0;207;supernatural;13;supernatural;s u p 3:r n { tS 3:r @ l;supɜ:rnæ?ɜ:rəl
3;sūpĕrsēʹde;;;;v.;32.0;207;supersede;10;supersede;s u p 3:r s i: d;supɜ:rsiːd
4;sūpĕrſtĭʹtion;;;;n.;34.0;207;superstition;13;superstition;s u p 3:r s t I S @ n;supɜ:rstɪʃən
5;sūpĕrſtĭʹti_o_us;;;;a.;35.0;207;superstitious;16;superstitious;s u p 3:r s t I S @ s;supɜ:rstɪʃəs
4;sūpĕrſtrŭʹctūre;;;Ne correspond à aucune {POS}. Comme indiqué dans le dictionnaire.;s.;36.0;207;superstructure;15;superstructure;s u p 3:r s t r\ V k tS 3:r;supɜ:rstɹʌk?ɜ:r
3;sŭpĕrvīſe;L.;nbSyll>1 et pas d'accent tonic;;v.;39.0;207;supervise;9;supervise;s u p 3:r v aI z;supɜ:rv?z
2;sūʹpīne;L.;;;a.;41.0;207;supine;7;supine;s @ p aI n;səp?n
2;sŭʹpp_e_r;;;;n.;42.0;207;supper;9;supper;s V p 3:r;sʌpɜ:r
2;sŭpplăʹnt;;;;v.;44.0;207;supplant;9;supplant;s @ p l { n t;səplænt
2;sŭʹpple;;;;v.;45.0;207;supple;7;supple;s V p @ l;sʌpəl
3;sŭʹpplēment;;;;n.;46.0;207;supplement;11;supplement;s V p l @ m @ n t;sʌpləmənt
5;sŭpplēmĕʹntāry;;;;a.;47.0;207;supplementary;14;supplementary;s V p l @ m E n t 3:r i:;sʌpləmɛntɜ:riː
2;sŭpplyʹ;;;;v.;51.0;207;supply;7;supply;s @ p l aI;səpl?
2;sŭppŏʹrt;;;;v.;52.0;207;support;8;support;s @ p O: r\ t;səpOːɹt
4;sŭppŏʹrtable;;;;a.;53.0;207;supportable;12;supportable;s @ p O: r\ 4 @ b @ l;səpOːɹɾəbəl
3;sŭppŏʹrt_e_r;;;;n.;54.0;207;supporter;12;supporter;s @ p O: r\ 4 3:r;səpOːɹɾɜ:r
2;sŭʹppōſĕ;;;;v.;56.0;207;suppose;8;suppose;s @ p @U z;səpoʊz
5;sŭppŏsĭʹtion;L.;;;n.;57.0;207;supposition;12;supposition;s V p @ z I S @ n;sʌpəzɪʃən
2;sŭpprĕʹſs;;;;v.;60.0;207;suppress;9;suppress;s @ p r\ E s;səpɹɛs
4;sŭpprĕʹſſion;;;;n.;61.0;207;suppression;12;suppression;s @ p r\ E S @ n;səpɹɛʃən
4;sūprĕʹmăcy;;;;n.;68.0;207;supremacy;10;supremacy;s @ p r\ E m @ s i:;səpɹɛməsiː
2;sūprēʹme;;;;n.;69.0;207;supreme;8;supreme;s @ p r\ i: m;səpɹiːm
2;sŭrchāʹrge;F.;;;v.;72.0;207;surcharge;10;surcharge;s 3:r tS A r\ dZ;sɜ:r?ɑɹ?
1;sūre;F.;;;a.;3.0;208;sure;4;sure;S U r\;ʃʊɹ
2;sūʹr_e_ty;L.;;;n.;5.0;208;surety;9;surety;S U r\ @ 4 i:;ʃʊɹəɾiː
2;sŭʹrfāce;F.;;;n.;6.0;208;surface;8;surface;s 3:r f @ s;sɜ:rfəs
2;sŭʹrfeit;;;;v.;7.0;208;surfeit;8;surfeit;s 3:r f @ t;sɜ:rfət
1;sŭrge;;;;n.;8.0;208;surge;5;surge;s 3:r dZ;sɜ:r?
3;sŭʹrgeon;;;;n.;9.0;208;surgeon;8;surgeon;s 3:r dZ @ n;sɜ:r?ən
3;sŭʹrgĕry;G.;;;n.;10.0;208;surgery;8;surgery;s 3:r dZ 3:r i:;sɜ:r?ɜ:riː
2;sŭʹrly;;;;a.;11.0;208;surly;6;surly;s 3:r l i:;sɜ:rliː
2;sŭʹrnāme;;;;n.;14.0;208;surname;8;surname;s 3:r n eI m;sɜ:rn?m
2;sŭrpăʹſs;F.;;;v.;15.0;208;surpass;8;surpass;s 3:r p { s;sɜ:rpæs
2;sŭʹrplus;L.;;;n.;17.0;208;surplus;8;surplus;s 3:r p l @ s;sɜ:rpləs
3;sŭrrĕʹnd_e_r;F.;;;v.;20.0;208;surrender;12;surrender;s 3:r E n d 3:r;sɜ:rɛndɜ:r
5;sŭrrĕptĭʹti_o_us;;;;a.;21.0;208;surreptitious;16;surreptitious;s 3:r @ p t I S @ s;sɜ:rəptɪʃəs
3;sŭʹrrŏgāte;L.;;;n.;22.0;208;surrogate;10;surrogate;s 3:r @ g @ t;sɜ:rəgət
2;sŭrveʹy;F.;;;v.;26.0;208;survey;7;survey;s 3:r v eI;sɜ:rv?
2;sŭrvīʹve;F.;;;v.;28.0;208;survive;8;survive;s 3:r v aI v;sɜ:rv?v
3;sŭrvīʹvor;;;;n.;29.0;208;survivor;9;survivor;s 3:r v aI v 3:r;sɜ:rv?vɜ:r
2;sŭſpĕʹct;L.;;;v.;34.0;208;suspect;8;suspect;s @ s p E k t;səspɛkt
2;sŭſpĕʹnd;L.;;;v.;36.0;208;suspend;8;suspend;s @ s p E n d;səspɛnd
3;sŭſpĕʹnded;;;;a.;37.0;208;suspended;10;suspended;s @ s p E n d @ d;səspɛndəd
4;sŭſpĭʹcion;L.;;;n.;40.0;208;suspicion;10;suspicion;s @ s p I S @ n;səspɪʃən
4;sŭſpĭʹcĭ_o_us;L.;;;a.;41.0;208;suspicious;13;suspicious;s @ s p I S @ s;səspɪʃəs
2;sŭſtaʹin;L.;;;v.;43.0;208;sustain;8;sustain;s @ s t eI n;səst?n
3;sŭʹſtĕnănce;L.;;;n.;44.0;208;sustenance;11;sustenance;s V s t @ n @ n s;sʌstənəns
2;sŭʹttle;;;;n.;46.0;208;suttle;7;suttle;s V 4 @ l;sʌɾəl
2;sūʹtŭre;;;;n.;48.0;208;suture;7;suture;s u tS 3:r;su?ɜ:r
2;ſwăʹgg_e_r;;;;v.;51.0;208;swagger;10;swagger;s w { g 3:r;swægɜ:r
1;ſwain;;;;n.;52.0;208;swain;5;swain;s w eI n;sw?n
2;ſwăʹllo_w_;;;;n.;53.0;208;swallow;10;swallow;s w A l @U;swɑloʊ
1;ſwămp;;;;n.;54.0;208;swamp;5;swamp;s w A m p;swɑmp
1;ſwăn;;;;n.;55.0;208;swan;4;swan;s w A n;swɑn
1;swăp;;;;v.;57.0;208;swap;4;swap;s w A p;swɑp
2;ſward;;nbSyll>1 et pas d'accent tonic;2{syll}. Contraire à sa règle de syllabation selon laquelle ce mot devrait faire 1 syllabe et non 2.;n.;58.0;208;sward;5;sward;s w O: r\ d;swOːɹd
1;ſwărm;;;;n.;59.0;208;swarm;5;swarm;s w O: r\ m;swOːɹm
2;ſwăʹrthy;;;;a.;60.0;208;swarthy;8;swarthy;s w O: r\ D i:;swOːɹðiː
1;ſwāthe;;;;v.;61.0;208;swathe;6;swathe;s w A D;swɑð
1;ſway;;;;n.;62.0;208;sway;4;sway;s w eI;sw?
1;ſwear;;;;v.;63.0;208;swear;5;swear;s w E r\;swɛɹ
1;ſweat;;;;n.;64.0;208;sweat;5;sweat;s w E t;swɛt
2;ſweaʹting;;;;n.;65.0;208;sweating;9;sweating;s w E 4 i N;swɛɾiŋ
2;ſweaʹty;;;;a.;66.0;208;sweaty;7;sweaty;s w E 4 i:;swɛɾiː
1;ſweep;;;;v.;67.0;208;sweep;5;sweep;s w i: p;swiːp
1;ſweet;;;;a.;68.0;208;sweet;5;sweet;s w i: t;swiːt
2;ſweeʹt_e_n;;;;v.;69.0;208;sweeten;10;sweeten;s w i: t @ n;swiːtən
2;ſweeʹth_e_ărt;;;;n.;70.0;208;sweetheart;13;sweetheart;s w i: t h A r\ t;swiːthɑɹt
2;ſweeʹting;;;;n.;71.0;208;sweeting;9;sweeting;s w i: 4 i N;swiːɾiŋ
1;ſwĕll;;;;v.;72.0;208;swell;5;swell;s w E l;swɛl
1;ſwĕrve;;;;v.;73.0;208;swerve;6;swerve;s w 3:r v;swɜ:rv
1;ſwĭft;;;;a.;2.0;209;swift;5;swift;s w I f t;swɪft
1;ſwĭg;;;;v.;3.0;209;swig;4;swig;s w I g;swɪg
1;ſwĭll;;;;n.;4.0;209;swill;5;swill;s w I l;swɪl
1;ſwĭm;;;;v.;5.0;209;swim;4;swim;s w I m;swɪm
1;ſwīne;;;;n.;7.0;209;swine;5;swine;s w aI n;sw?n
1;ſwĭng;;;;v.;9.0;209;swing;5;swing;s w I N;swɪŋ
2;ſwĭʹnging;;;;a.;12.0;209;swinging;9;swinging;s w I N i N;swɪŋiŋ
1;ſwĭtch;;;;n.;14.0;209;switch;6;switch;s w I tS;swɪ?
2;ſwĭʹvel;;;;n.;15.0;209;swivel;7;swivel;s w I v @ l;swɪvəl
1;ſwoon;;;;v.;17.0;209;swoon;5;swoon;s w u n;swun
1;ſwoop;;;;v.;18.0;209;swoop;5;swoop;s w u p;swup
1;ſword;;;;n.;20.0;209;sword;5;sword;s O: r\ d;sOːɹd
4;ſympăthĕʹtic;G.;;;a.;35.0;209;sympathetic;12;sympathetic;s I m p @ T E 4 i k;sɪmpəθɛɾik
3;ſyʹmpăthīze;;;;v.;36.0;209;sympathize;11;sympathize;s I m p @ T aI z;sɪmpəθ?z
3;ſynŏʹpſis;G.;;;n.;51.0;209;synopsis;9;synopsis;s i n A p s i s;sinɑpsis
2;syʹſtem;G.;;;n.;56.0;209;system;7;system;s I s t @ m;sɪstəm
2;tăʹbby;;;;n.;2.0;209;tabby;6;tabby;t { b i:;tæbiː
2;tāʹh_e_r;;;;n.;3.0;209;taher;8;taher;t eI 3:r;t?ɜ:r
4;tāʹbĕrnăcle;L.;;;n.;4.0;209;tabernacle;11;tabernacle;t { b 3:r n { k @ l;tæbɜ:rnækəl
3;tăʹblatūre;;;;n.;6.0;209;tablature;10;tablature;t { b l @ tS 3:r;tæblə?ɜ:r
2;tāʹble;;;;n.;7.0;209;table;6;table;t eI b @ l;t?bəl
2;taʹbles;;;;n.;8.0;209;tables;7;tables;t eI b @ l z;t?bəlz
2;tāʹbor;;;;n.;9.0;209;tabor;6;tabor;t eI b 3:r;t?bɜ:r
2;tāʹcit;L.;;;a.;11.0;209;tacit;6;tacit;t { s i t;tæsit
1;tăck;;;;n.;2.0;210;tack;4;tack;t { k;tæk
2;tăʹckle;;;;n.;3.0;210;tackle;7;tackle;t { k @ l;tækəl
3;tăʹctĭcal;;;;a.;4.0;210;tactical;9;tactical;t { k t i k @ l;tæktikəl
2;tăʹctĭcs;G.;;;n.;5.0;210;tactics;8;tactics;t { k t i k s;tæktiks
2;tăʹctĭle;;;;a.;6.0;210;tactile;8;tactile;t { k t i l;tæktil
2;tăʹddy;;;;n.;7.0;210;taddy;6;taddy;t { 4 i:;tæɾiː
2;tăʹdpōle;;;;n.;8.0;210;tadpole;8;tadpole;t { d p @U l;tædpoʊl
1;tăg;;;;n.;10.0;210;tag;3;tag;t { g;tæg
1;tail;;;;n.;11.0;210;tail;4;tail;t eI l;t?l
2;taiʹlor;;;;n.;12.0;210;tailor;7;tailor;t eI l 3:r;t?lɜ:r
1;taint;;;;v.;14.0;210;taint;5;taint;t eI n t;t?nt
2;taiʹnted;;;;a.;15.0;210;tainted;8;tainted;t eI n t i d;t?ntid
1;tāke;;;;v.;16.0;210;take;4;take;t eI k;t?k
2;tăʹlbot;;;;n.;18.0;210;talbot;7;talbot;t { l b @ t;tælbət
1;tāle;;;;n.;19.0;210;tale;4;tale;t eI l;t?l
2;taʹlent;;;;n.;20.0;210;talent;7;talent;t { l @ n t;tælənt
3;taʹlĭſmăn;;;;n.;21.0;210;talisman;9;talisman;t { l i s m @ n;tælismən
1;talk;;;;n.;22.0;210;talk;4;talk;t O: k;tOːk
3;taʹlkătive;;;;a.;23.0;210;talkative;10;talkative;t O: k @ 4 i v;tOːkəɾiv
1;tall;;;;a.;24.0;210;tall;4;tall;t O: l;tOːl
2;taʹllo_w_;;;;n.;26.0;210;tallow;9;tallow;t { l @U;tæloʊ
2;taʹlly;F.;;;n.;27.0;210;tally;6;tally;t { l i:;tæliː
2;taʹlmŭd;;;;n.;29.0;210;talmud;7;talmud;t { l m @ d;tælməd
2;taʹlons;F.;;;n.;31.0;210;talons;7;talons;t { l @ n z;tælənz
1;tāme;;;;a.;36.0;210;tame;4;tame;t eI m;t?m
2;tāʹmmy;;;;n.;39.0;210;tammy;6;tammy;t { m i:;tæmiː
2;tăʹmp_e_r;;;;v.;40.0;210;tamper;9;tamper;t { m p 3:r;tæmpɜ:r
1;tăn;;;;n.;41.0;210;tan;3;tan;t { n;tæn
1;tăng;;;;n.;42.0;210;tang;4;tang;t { N;tæŋ
2;tăʹngent;L.;;;n.;43.0;210;tangent;8;tangent;t { n dZ @ n t;tæn?ənt
3;tăʹngĭble;;;;a.;44.0;210;tangible;9;tangible;t { n dZ @ b @ l;tæn?əbəl
2;tăʹngle;;;;n.;45.0;210;tangle;7;tangle;t { N g @ l;tæŋgəl
2;tăʹnkărd;;;;n.;46.0;210;tankard;8;tankard;t { N k 3:r d;tæŋkɜ:rd
2;tăʹnner;;;;n.;47.0;210;tanner;7;tanner;t { n 3:r;tænɜ:r
2;tăʹnſy;;;;n.;48.0;210;tansy;6;tansy;t { n z i:;tænziː
3;tăʹntălīze;;;;v.;49.0;210;tantalize;10;tantalize;t { n t @ l aI z;tæntəl?z
3;tăʹntălus;;;;n.;50.0;210;tantalus;9;tantalus;t { n t @ l @ s;tæntələs
1;tāp;;;;n.;53.0;210;tap;3;tap;t { p;tæp
1;tāpe;;;;n.;54.0;210;tape;4;tape;t eI p;t?p
2;tāʹp_e_r;;;;a.;55.0;210;taper;8;taper;t eI p 3:r;t?pɜ:r
3;tăʹpĕſtry;;;;n.;56.0;210;tapestry;9;tapestry;t { p @ s t r\ i:;tæpəstɹiː
1;tăr;;;;n.;58.0;210;tar;3;tar;t A r\;tɑɹ
4;tarăʹntūlā;;;;n.;59.0;210;tarantula;10;tarantula;t @ r\ { n tS u l @;təɹæn?ulə
2;tăʹrdy;;;;a.;60.0;210;tardy;6;tardy;t A r\ 4 i:;tɑɹɾiː
1;tāres;;;;n.;62.0;210;tares;5;tares;t E r\ z;tɛɹz
2;tăʹrget;;;;n.;63.0;210;target;7;target;t A r\ g @ t;tɑɹgət
2;tăʹriff;F.;;;n.;64.0;210;tariff;7;tariff;t E r\ @ f;tɛɹəf
2;tăʹrniſh;F.;;;v.;65.0;210;tarnish;8;tarnish;t A r\ n i S;tɑɹniʃ
2;tăʹrry;;;;v.;69.0;210;tarry;6;tarry;t E r\ i:;tɛɹiː
1;tărt;F.;;;n.;70.0;210;tart;4;tart;t A r\ t;tɑɹt
2;tăʹrtăr;;;;n.;72.0;210;tartar;7;tartar;t A r\ 4 3:r;tɑɹɾɜ:r
1;tăſk;;;;n.;3.0;211;task;4;task;t { s k;tæsk
2;tăʹſſel;;;;n.;4.0;211;tassel;7;tassel;t { s @ l;tæsəl
1;tāſte;;;;n.;5.0;211;taste;5;taste;t eI s t;t?st
2;tāʹſt_e_leſs;;;;a.;6.0;211;tasteless;12;tasteless;t eI s t l @ s;t?stləs
2;tăʹtt_e_r;;;;n.;8.0;211;tatter;9;tatter;t { 4 3:r;tæɾɜ:r
2;tăʹttle;;;;n.;9.0;211;tattle;7;tattle;t { 4 @ l;tæɾəl
2;tattooʹ;;;;n.;10.0;211;tattoo;7;tattoo;t { t u;tætu
2;tăʹvĕrn;;;;n.;12.0;211;tavern;7;tavern;t { v 3:r n;tævɜ:rn
1;tau_gh_t;;;;a.;13.0;211;taught;8;taught;t O: t;tOːt
1;taunt;;;;n.;14.0;211;taunt;5;taunt;t O: n t;tOːnt
2;tauʹrus;L.;;;n.;15.0;211;taurus;7;taurus;t O: r\ @ s;tOːɹəs
2;taʹwdry;;;;n.;17.0;211;tawdry;7;tawdry;t O: d r\ i:;tOːdɹiː
2;taʹwny;;;;a.;18.0;211;tawny;6;tawny;t A n i:;tɑniː
1;tăx;;;;n.;19.0;211;tax;3;tax;t { k s;tæks
4;tăxāʹtion;;;;n.;20.0;211;taxation;9;taxation;t { k s eI S @ n;tæks?ʃən
1;tea;;;;n.;21.0;211;tea;3;tea;t i:;tiː
1;teach;;;;v.;22.0;211;teach;5;teach;t i: tS;tiː?
3;teaʹchable;;;;a.;23.0;211;teachable;10;teachable;t i: tS @ b @ l;tiː?əbəl
2;teaʹcher;;;;n.;24.0;211;teacher;8;teacher;t i: tS 3:r;tiː?ɜ:r
1;teal;;;;n.;25.0;211;teal;4;teal;t i: l;tiːl
1;team;;;;n.;26.0;211;team;4;team;t i: m;tiːm
1;tear;;;;v.;27.0;211;tear;4;tear;t E r\;tɛɹ
1;teat;;;;n.;29.0;211;teat;4;teat;t i: t;tiːt
3;tĕʹc_h_nĭcal;G.;;;a.;31.0;211;technical;12;technical;t E k n i k @ l;tɛknikəl
3;tĕctŏʹnic;;;;a.;32.0;211;tectonic;9;tectonic;t E k t A n i k;tɛktɑnik
3;tēʹdĭ_o_us;;;;a.;33.0;211;tedious;10;tedious;t i: 4 i: @ s;tiːɾiːəs
1;teem;;;;v.;34.0;211;teem;4;teem;t i: m;tiːm
1;teeth;;;;n.;35.0;211;teeth;5;teeth;t i: T;tiːθ
1;tell;;;;n.;37.0;211;tell;4;tell;t E l;tɛl
1;tĭnt;;;;n.;38.0;211;tint;4;tint;t I n t;tɪnt
1;tĭnt;;;;n.;61.0;214;tint;4;tint;t I n t;tɪnt
3;tĕʹlĕſcōpe;G.;;;n.;39.0;211;telescope;10;telescope;t E l @ s k @U p;tɛləskoʊp
2;tĕʹllers;;;;n.;41.0;211;tellers;8;tellers;t E l 3:r z;tɛlɜ:rz
4;tĕmĕʹrĭty;L.;;;n.;43.0;211;temerity;9;temerity;t @ m E r\ @ 4 i:;təmɛɹəɾiː
2;tĕʹmp_e_r;L.;;;n.;44.0;211;temper;9;temper;t E m p 3:r;tɛmpɜ:r
4;tĕʹmpĕrāment;L.;;;n.;45.0;211;temperament;12;temperament;t E m p r\ @ m @ n t;tɛmpɹəmənt
3;tĕʹmpĕrănce;L.;;;n.;46.0;211;temperance;11;temperance;t E m p 3:r @ n s;tɛmpɜ:rəns
3;tĕʹmpĕrāte;;;;a.;47.0;211;temperate;10;temperate;t E m p r\ @ t;tɛmpɹət
4;tĕʹmpĕrātūre;;;;n.;48.0;211;temperature;12;temperature;t E m p r\ @ tS 3:r;tɛmpɹə?ɜ:r
2;tĕʹmpĕſt;;;;n.;49.0;211;tempest;8;tempest;t E m p @ s t;tɛmpəst
4;tĕmpĕʹſtū_o_us;;;;a.;50.0;211;tempestuous;14;tempestuous;t E m p E s tS u @ s;tɛmpɛs?uəs
2;tĕʹmplar;;;;n.;51.0;211;templar;8;templar;t E m p l 3:r;tɛmplɜ:r
2;tĕʹmple;;;;n.;52.0;211;temple;7;temple;t E m p @ l;tɛmpəl
3;tĕʹmpŏral;;;;a.;53.0;211;temporal;9;temporal;t E m p 3:r @ l;tɛmpɜ:rəl
4;tĕʹmpŏrāry;;;;a.;55.0;211;temporary;10;temporary;t E m p 3:r E r\ i:;tɛmpɜ:rɛɹiː
3;tĕʹmporīze;L.;;;v.;57.0;211;temporize;10;temporize;t E m p 3:r aI z;tɛmpɜ:r?z
1;tĕmpt;;;;v.;58.0;211;tempt;5;tempt;t E m p t;tɛmpt
4;tĕmptāʹtion;;;;n.;59.0;211;temptation;11;temptation;t E m t eI S @ n;tɛmt?ʃən
1;tĕn;;;;n.;60.0;211;ten;3;ten;t E n;tɛn
3;tēʹnable;F.;;;a.;61.0;211;tenable;8;tenable;t E n @ b @ l;tɛnəbəl
4;tēʹnācĭ_o_us;L.;;;a.;62.0;211;tenacious;12;tenacious;t @ n eI S @ s;tən?ʃəs
2;tĕʹnănt;;;;n.;64.0;211;tenant;7;tenant;t E n @ n t;tɛnənt
1;tĕnch;;;;n.;66.0;211;tench;5;tench;t E n tS;tɛn?
1;tĕnd;;;;v.;67.0;211;tend;4;tend;t E n d;tɛnd
3;tĕʹndĕncy;;;;n.;68.0;211;tendency;9;tendency;t E n d @ n s i:;tɛndənsiː
2;tĕʹnd_e_r;F.;;;a.;69.0;211;tender;9;tender;t E n d 3:r;tɛndɜ:r
2;tĕʹndon;L.;;;n.;70.0;211;tendon;7;tendon;t E n d @ n;tɛndən
3;tĕʹnēment;;;;n.;73.0;211;tenement;9;tenement;t E n @ m @ n t;tɛnəmənt
2;tĕʹnet;;;;n.;3.0;212;tenet;6;tenet;t E n @ t;tɛnət
2;tĕʹnnis;;;;n.;4.0;212;tennis;7;tennis;t E n @ s;tɛnəs
2;tĕʹnor;L.;;;n.;6.0;212;tenor;6;tenor;t E n 3:r;tɛnɜ:r
1;tĕnſe;L.;;;n.;7.0;212;tense;5;tense;t E n s;tɛns
3;tĕʹnſion;;;;a.;8.0;212;tension;8;tension;t E n S @ n;tɛnʃən
1;tĕnt;;;;n.;10.0;212;tent;4;tent;t E n t;tɛnt
3;tĕʹnū_o_us;;;;a.;14.0;212;tenuous;10;tenuous;t E n j @ w @ s;tɛnjəwəs
2;tĕʹnūre;;;;n.;15.0;212;tenure;7;tenure;t E n j 3:r;tɛnjɜ:r
2;tĕʹpid;L.;;;a.;16.0;212;tepid;6;tepid;t E p i d;tɛpid
1;tĕrm;;;;n.;19.0;212;term;4;term;t 3:r m;tɜ:rm
3;tĕʹrmĭnāte;;;;n.;22.0;212;terminate;10;terminate;t 3:r m @ n eI t;tɜ:rmən?t
5;tĕrmĭnāʹtion;;;;n.;23.0;212;termination;12;termination;t 3:r m @ n eI S @ n;tɜ:rmən?ʃən
4;tĕrrĕʹſtrĭal;L.;;;a.;27.0;212;terrestrial;12;terrestrial;t 3:r E s t r\ i: @ l;tɜ:rɛstɹiːəl
3;tĕʹrrĭble;;;;a.;28.0;212;terrible;9;terrible;t E r\ @ b @ l;tɛɹəbəl
3;tĕrrʹĭfic;;;;n.;29.0;212;terrific;9;terrific;t 3:r I f i k;tɜ:rɪfik
3;tĕʹrrĭer;F.;;;n.;30.0;212;terrier;8;terrier;t E r\ i: 3:r;tɛɹiːɜ:r
4;tĕʹrrĭtory;;;;n.;32.0;212;territory;10;territory;t E r\ i t O: r\ i:;tɛɹitOːɹiː
2;tĕʹrror;;;;n.;33.0;212;terror;7;terror;t E r\ 3:r;tɛɹɜ:r
3;tĕʹſsĕlāte;;;;v.;35.0;212;tesselate;10;tesselate;t E s @ l eI t;tɛsəl?t
1;tĕſt;L.;;;n.;36.0;212;test;4;test;t E s t;tɛst
3;tĕʹſtāmĕnt;L.;;;n.;38.0;212;testament;10;testament;t E s t @ m @ n t;tɛstəmənt
5;tĕſtāmĕʹntāry;;;;a.;39.0;212;testamentary;13;testamentary;t E s t @ m E n t 3:r i:;tɛstəmɛntɜ:riː
2;tĕʹſt_e_r;;;;n.;42.0;212;tester;9;tester;t E s t 3:r;tɛstɜ:r
2;tĕʹſtès;L.;;;n.;43.0;212;testes;7;testes;t E s t i: z;tɛstiːz
4;tĕſtĭʹcŭlar;;;;a.;44.0;212;testicular;11;testicular;t E s t I k j @ l 3:r;tɛstɪkjəlɜ:r
3;tĕʹſtĭfy;L.;;;v.;47.0;212;testify;8;testify;t E s t @ f aI;tɛstəf?
5;tĕʹſtĭmōnĭal;;;;n.;48.0;212;testimonial;12;testimonial;t E s t @ m @U n i: @ l;tɛstəmoʊniːəl
4;tĕʹſtĭmŏny;;;;n.;49.0;212;testimony;10;testimony;t E s t @ m @U n i:;tɛstəmoʊniː
2;tĕʹſty;;;;a.;52.0;212;testy;6;testy;t E s t i:;tɛstiː
2;tĕʹther;;;;n.;53.0;212;tether;7;tether;t E D 3:r;tɛðɜ:r
1;tĕxt;;;;n.;61.0;212;text;4;text;t E k s t;tɛkst
2;tĕʹxtūre;;;;n.;62.0;212;texture;8;texture;t E k s tS 3:r;tɛks?ɜ:r
3;thăʹlĭā;;;;n.;64.0;212;thalia;7;thalia;T eI l j @;θ?ljə
1;t_h_āmes;;;;n.;65.0;212;thames;8;thames;t E m z;tɛmz
1;thănk;;;;v.;66.0;212;thank;5;thank;T { N k;θæŋk
2;thăʹnkful;;;;a.;67.0;212;thankful;9;thankful;T { N k f @ l;θæŋkfəl
2;thăʹnkleſs;;;;a.;68.0;212;thankless;10;thankless;T { N k l @ s;θæŋkləs
3;thănkſgĭʹving;;;;n.;69.0;212;thanksgiving;13;thanksgiving;T { N k s g I v i N;θæŋksgɪviŋ
1;thătch;;;;n.;70.0;212;thatch;6;thatch;T { tS;θæ?
2;thăʹtcher;;;;n.;71.0;212;thatcher;9;thatcher;T { tS 3:r;θæ?ɜ:r
1;thaw;;;;v.;72.0;212;thaw;4;thaw;T O:;θOː
3;thėʹȧtre;;;;n.;73.0;212;theatre;8;theatre;T i: @ 4 3:r;θiːəɾɜ:r
4;thēăʹtrĭcal;;;;a.;2.0;213;theatrical;11;theatrical;T i: { t r\ i k @ l;θiːætɹikəl
1;thĕft;;;;n.;3.0;213;theft;5;theft;T E f t;θɛft
1;thēme;;;;n.;5.0;213;theme;5;theme;T i: m;θiːm
2;thĕʹnc_e_forth;;;;p.;7.0;213;thenceforth;14;thenceforth;D E n s f O: r\ T;ðɛnsfOːɹθ
4;thēŏʹcracy;G.;;;n.;9.0;213;theocracy;10;theocracy;T i: A k r\ @ s i:;θiːɑkɹəsiː
5;thēŏlŏʹgĭcal;;;;a.;13.0;213;theological;12;theological;T i: @ l A dZ i k @ l;θiːəlɑ?ikəl
4;thēŏʹlŏgy;G.;;;n.;15.0;213;theology;9;theology;T i: A l @ dZ i:;θiːɑlə?iː
3;thēŏrem;G.;nbSyll>1 et pas d'accent tonic;;n.;17.0;213;theorem;7;theorem;T I r\ @ m;θɪɹəm
3;thēʹŏry;G.;;;n.;19.0;213;theory;7;theory;T I r\ i:;θɪɹiː
2;theʹr_e_fore;;;;p.;21.0;213;therefore;12;therefore;D E r\ f O: r\;ðɛɹfOːɹ
4;thĕrmŏʹmĕt_e_r;G.;;;n.;22.0;213;thermometer;14;thermometer;T 3:r m A m @ 4 3:r;θɜ:rmɑməɾɜ:r
2;thēʹſis;G.;;;n.;23.0;213;thesis;7;thesis;T i: s @ s;θiːsəs
1;thĭck;;;;a.;25.0;213;thick;5;thick;T I k;θɪk
2;thĭʹck_e_n;;;;v.;26.0;213;thicken;10;thicken;T I k @ n;θɪkən
2;thĭʹcket;;;;n.;27.0;213;thicket;8;thicket;T I k i t;θɪkit
1;thief;;;;n.;28.0;213;thief;5;thief;T i: f;θiːf
2;thieʹv_e_ry;;;;n.;30.0;213;thievery;11;thievery;T i: v 3:r i:;θiːvɜ:riː
1;thīgh;;;;n.;32.0;213;thigh;5;thigh;T aI;θ?
2;thĭʹmble;;;;n.;33.0;213;thimble;8;thimble;T I m b @ l;θɪmbəl
1;thĭn;;;;a.;34.0;213;thin;4;thin;T I n;θɪn
1;thĭng;;;;n.;35.0;213;thing;5;thing;T I N;θɪŋ
